kalimat,kata,tf,idf,tfidf
polisi lindung tambah takut,lindung,1,4.211347558447409,0.5126560841187494
kesel banget tangkap salah main gertak rakyat,tangkap,1,5.13810959018886,0.5120739748630114
kesel banget tangkap salah main gertak rakyat,salah,1,4.556188044739139,0.45407854412991333
kesel banget tangkap salah main gertak rakyat,rakyat,1,3.2073512461541487,0.31965085068176186
kesel banget tangkap salah main gertak rakyat,main,1,5.309959847115519,0.5292009050308106
kesel banget tangkap salah main gertak rakyat,banget,1,3.877855949964334,0.3864746509175617
jam aja udah tindak mantap,udah,1,4.418986923225654,0.3723372437758118
jam aja udah tindak mantap,tindak,1,4.093564522791025,0.3449176379372202
jam aja udah tindak mantap,mantap,1,6.003107027675465,0.5058128398226422
jam aja udah tindak mantap,jam,1,6.983936280687191,0.5884560490074516
jam aja udah tindak mantap,aja,1,4.444962409628914,0.37452589949739656
takut korban tidak adil laku bebas keliar,tidak,1,3.477378383367209,0.3206626696596517
takut korban tidak adil laku bebas keliar,takut,1,3.373018368042966,0.3110392242274092
takut korban tidak adil laku bebas keliar,laku,1,4.616812666555574,0.4257343641570202
takut korban tidak adil laku bebas keliar,korban,1,4.94705435342615,0.4561872425240516
takut korban tidak adil laku bebas keliar,bebas,1,6.003107027675465,0.5535699925422108
takut korban tidak adil laku bebas keliar,adil,1,3.5078375908519175,0.3234714323857563
gue percaya polisi profesional kerja penting pribadi,profesional,1,5.37449836825309,0.415679904854545
gue percaya polisi profesional kerja penting pribadi,pribadi,1,7.3894013887953545,0.571518578249171
gue percaya polisi profesional kerja penting pribadi,polisi,1,1.5271916775446353,0.11811760795505605
gue percaya polisi profesional kerja penting pribadi,percaya,1,3.3640496980602057,0.26018574434327124
gue percaya polisi profesional kerja penting pribadi,penting,1,6.003107027675465,0.46429839347162644
gue percaya polisi profesional kerja penting pribadi,kerja,1,4.298358935437038,0.332448037172613
gue percaya polisi profesional kerja penting pribadi,gue,1,3.9394138429637673,0.3046861417055589
ajaib lambat banget proses,proses,1,4.58604100788882,0.5340994001173652
ajaib lambat banget proses,lambat,1,6.136638420299986,0.714685039532219
ajaib lambat banget proses,banget,1,3.877855949964334,0.45162276853929906
tidak cepat ubah internal,ubah,1,5.37449836825309,0.5363551525221916
tidak cepat ubah internal,tidak,1,3.477378383367209,0.3470295617178726
tidak cepat ubah internal,internal,1,6.696254208235409,0.6682615196984165
tidak cepat ubah internal,cepat,1,3.819868692313985,0.38120883377377396
bangga polisi layan rakyat penuh hati,rakyat,1,3.2073512461541487,0.287568723962237
bangga polisi layan rakyat penuh hati,polisi,1,1.5271916775446353,0.13692686838831863
bangga polisi layan rakyat penuh hati,penuh,1,5.684653296556929,0.5096817807587368
bangga polisi layan rakyat penuh hati,layan,1,4.94705435342615,0.4435492088658552
bangga polisi layan rakyat penuh hati,hati,1,4.863672744487099,0.4360732759092535
bangga polisi layan rakyat penuh hati,bangga,1,5.5976419195673,0.5018804055020955
bangga polisi depan integritas tugas,tugas,1,4.0394973015207505,0.3642803665770239
bangga polisi depan integritas tugas,polisi,1,1.5271916775446353,0.137721578355777
bangga polisi depan integritas tugas,integritas,1,5.779963476361254,0.521234959899099
bangga polisi depan integritas tugas,depan,1,6.290789100127245,0.5673010249543615
bangga polisi depan integritas tugas,bangga,1,5.5976419195673,0.504793269612837
serius polisi oke aja kerja,serius,1,5.37449836825309,0.4825384039835652
serius polisi oke aja kerja,polisi,1,1.5271916775446353,0.1371157983808079
serius polisi oke aja kerja,oke,1,7.3894013887953545,0.6634423732651024
serius polisi oke aja kerja,kerja,1,4.298358935437038,0.3859194139319185
serius polisi oke aja kerja,aja,1,4.444962409628914,0.39908190866312204
tegak hukum adil polisi jujur,tegak,1,4.298358935437038,0.5559477768996327
tegak hukum adil polisi jujur,polisi,1,1.5271916775446353,0.1975262724177859
tegak hukum adil polisi jujur,jujur,1,4.022105558808881,0.5202172916366969
tegak hukum adil polisi jujur,hukum,1,3.2383614828967087,0.41884819166009696
tegak hukum adil polisi jujur,adil,1,3.5078375908519175,0.4537021080955403
polisi jujur tulus maaf,tulus,1,6.983936280687191,0.6325856243442689
polisi jujur tulus maaf,polisi,1,1.5271916775446353,0.13832879654192468
polisi jujur tulus maaf,maaf,1,7.3894013887953545,0.669311531949082
polisi jujur tulus maaf,jujur,1,4.022105558808881,0.36431119269136847
sedih hukum kertas,sedih,1,4.94705435342615,0.8366790770921482
sedih hukum kertas,hukum,1,3.2383614828967087,0.5476934561926328
evaluasi kinerja tingkat layan,tingkat,1,5.192176811459135,0.5053466130987679
evaluasi kinerja tingkat layan,layan,1,4.94705435342615,0.4814892198589944
evaluasi kinerja tingkat layan,kinerja,1,4.253907172866205,0.41402626688292055
evaluasi kinerja tingkat layan,evaluasi,1,6.003107027675465,0.5842732084566037
integritas polisi tentu hukum negeri,tentu,1,6.473110656921199,0.592240467150385
integritas polisi tentu hukum negeri,polisi,1,1.5271916775446353,0.13972644072910145
integritas polisi tentu hukum negeri,negeri,1,5.5976419195673,0.5121417261483829
integritas polisi tentu hukum negeri,integritas,1,5.779963476361254,0.5288227640125794
integritas polisi tentu hukum negeri,hukum,1,3.2383614828967087,0.29628548298983726
tidak polisi langsung tanggap kayak begini kaget sih,tidak,1,3.477378383367209,0.26394398705746597
tidak polisi langsung tanggap kayak begini kaget sih,tanggap,1,5.443491239740042,0.41317815403744407
tidak polisi langsung tanggap kayak begini kaget sih,sih,1,4.824452031333818,0.366191125650438
tidak polisi langsung tanggap kayak begini kaget sih,polisi,1,1.5271916775446353,0.11591866513582814
tidak polisi langsung tanggap kayak begini kaget sih,langsung,1,4.527200507865887,0.3436287974786445
tidak polisi langsung tanggap kayak begini kaget sih,kayak,1,5.309959847115519,0.40304270017506505
tidak polisi langsung tanggap kayak begini kaget sih,kaget,1,4.786711703350971,0.3633265157223681
tidak polisi langsung tanggap kayak begini kaget sih,begini,1,5.885323992019081,0.44671465348970635
polisi tertib mobil kacau jalan,tertib,1,5.517599211893764,0.5604574316064492
polisi tertib mobil kacau jalan,polisi,1,1.5271916775446353,0.15512651287218776
polisi tertib mobil kacau jalan,mobil,1,6.696254208235409,0.6801808704846819
polisi tertib mobil kacau jalan,jalan,1,4.393669115241364,0.44629274673460423
terima kasih polri upaya hormat jasa pahlawan,terima,1,3.549949076202044,0.2561413765023096
terima kasih polri upaya hormat jasa pahlawan,polri,1,5.684653296556929,0.4101678331330554
terima kasih polri upaya hormat jasa pahlawan,pahlawan,1,6.983936280687191,0.5039156939832746
terima kasih polri upaya hormat jasa pahlawan,kasih,1,3.528671677754759,0.2546061369792384
terima kasih polri upaya hormat jasa pahlawan,jasa,1,7.3894013887953545,0.5331714350333955
terima kasih polri upaya hormat jasa pahlawan,hormat,1,5.5976419195673,0.4038896546592026
mukjizat viral langsung beres,viral,1,5.192176811459135,0.5139572728969363
mukjizat viral langsung beres,langsung,1,4.527200507865887,0.44813335742826693
mukjizat viral langsung beres,beres,1,7.3894013887953545,0.7314536318840814
dikit damai hukum,hukum,1,3.2383614828967087,0.40139078295399466
dikit damai hukum,damai,1,7.3894013887953545,0.915906894481955
sih tidak malu ragam,tidak,1,3.477378383367209,0.32170008996882304
sih tidak malu ragam,sih,1,4.824452031333818,0.4463209008124979
sih tidak malu ragam,ragam,1,6.290789100127245,0.5819750387722243
sih tidak malu ragam,malu,1,6.473110656921199,0.5988420157754794
polisi transparan profesional percaya masyarakat tingkat,transparan,1,5.13810959018886,0.4941259353981828
polisi transparan profesional percaya masyarakat tingkat,tingkat,1,5.192176811459135,0.499325516258733
polisi transparan profesional percaya masyarakat tingkat,profesional,1,5.37449836825309,0.5168591652034911
polisi transparan profesional percaya masyarakat tingkat,polisi,1,1.5271916775446353,0.14686822126955165
polisi transparan profesional percaya masyarakat tingkat,percaya,1,3.3640496980602057,0.32351668928082833
polisi transparan profesional percaya masyarakat tingkat,masyarakat,1,3.4975810906847284,0.336358245718551
adil urus polisi,urus,1,5.249335225299084,0.8081376565621862
adil urus polisi,polisi,1,1.5271916775446353,0.23511188568489208
adil urus polisi,adil,1,3.5078375908519175,0.5400332668048073
sedih lenyap,sedih,1,4.94705435342615,1.0
kaget banget cepat tangan kasus,tangan,1,4.58604100788882,0.43113701846979857
kaget banget cepat tangan kasus,kasus,1,6.290789100127245,0.5914016145485195
kaget banget cepat tangan kasus,kaget,1,4.786711703350971,0.45000221509298366
kaget banget cepat tangan kasus,cepat,1,3.819868692313985,0.3591086072098868
kaget banget cepat tangan kasus,banget,1,3.877855949964334,0.36456003106972723
lihat ragam bikin marah bangga,ragam,1,6.290789100127245,0.5254098812317757
lihat ragam bikin marah bangga,marah,1,5.885323992019081,0.4915452307238719
lihat ragam bikin marah bangga,lihat,1,4.27588607958498,0.357124163833422
lihat ragam bikin marah bangga,bikin,1,4.418986923225654,0.3690760185315698
lihat ragam bikin marah bangga,bangga,1,5.5976419195673,0.4675178788108434
gue canda benar jadi,jadi,1,5.5976419195673,0.5161075672321702
gue canda benar jadi,gue,1,3.9394138429637673,0.36321746264361415
gue canda benar jadi,canda,1,7.3894013887953545,0.6813093850719184
gue canda benar jadi,benar,1,4.022105558808881,0.37084171244528324
gue percaya polisi bukti emang serius jaga adil,serius,1,5.37449836825309,0.4949355821201056
gue percaya polisi bukti emang serius jaga adil,polisi,1,1.5271916775446353,0.1406385210570298
gue percaya polisi bukti emang serius jaga adil,percaya,1,3.3640496980602057,0.3097941019808283
gue percaya polisi bukti emang serius jaga adil,jaga,1,4.321348453661738,0.39795139302499694
gue percaya polisi bukti emang serius jaga adil,gue,1,3.9394138429637673,0.3627791749080048
gue percaya polisi bukti emang serius jaga adil,bukti,1,5.37449836825309,0.4949355821201056
gue percaya polisi bukti emang serius jaga adil,adil,1,3.5078375908519175,0.3230354762532743
kaget pas baca berita tidak sangka langsung hasil,tidak,1,3.477378383367209,0.23896547517017247
kaget pas baca berita tidak sangka langsung hasil,sangka,1,4.824452031333818,0.33153638891233844
kaget pas baca berita tidak sangka langsung hasil,pas,1,6.136638420299986,0.42170984988827637
kaget pas baca berita tidak sangka langsung hasil,langsung,1,4.527200507865887,0.31110926142735373
kaget pas baca berita tidak sangka langsung hasil,kaget,1,4.786711703350971,0.3289428732188388
kaget pas baca berita tidak sangka langsung hasil,hasil,1,6.003107027675465,0.4125335713327758
kaget pas baca berita tidak sangka langsung hasil,berita,1,5.0868162958013095,0.34956606363109516
kaget pas baca berita tidak sangka langsung hasil,baca,1,5.779963476361254,0.3971991443903371
proses moga tangan,tangan,1,4.58604100788882,0.5657087988893569
proses moga tangan,proses,1,4.58604100788882,0.5657087988893569
proses moga tangan,moga,1,4.863672744487099,0.5999559231462943
jiwa raga manusia terima kasih polri peduli,terima,1,3.549949076202044,0.3034634423806308
jiwa raga manusia terima kasih polri peduli,polri,1,5.684653296556929,0.4859462547443551
jiwa raga manusia terima kasih polri peduli,peduli,1,5.885323992019081,0.5031003656126186
jiwa raga manusia terima kasih polri peduli,manusia,1,6.696254208235409,0.5724218318255244
jiwa raga manusia terima kasih polri peduli,kasih,1,3.528671677754759,0.3016445676759194
senang polisi dengar keluh kesah masyarakat ayom masyarakat,senang,1,5.13810959018886,0.31916392866478926
senang polisi dengar keluh kesah masyarakat ayom masyarakat,polisi,1,1.5271916775446353,0.09486455807794472
senang polisi dengar keluh kesah masyarakat ayom masyarakat,masyarakat,2,3.4975810906847284,0.4345184555262026
senang polisi dengar keluh kesah masyarakat ayom masyarakat,kesah,1,7.3894013887953545,0.4590074104749267
senang polisi dengar keluh kesah masyarakat ayom masyarakat,keluh,1,7.3894013887953545,0.4590074104749267
senang polisi dengar keluh kesah masyarakat ayom masyarakat,dengar,1,5.885323992019081,0.36557864206413465
senang polisi dengar keluh kesah masyarakat ayom masyarakat,ayom,1,6.136638420299986,0.38118953919514176
lapor takut tidak proses,tidak,1,3.477378383367209,0.44200382695369356
lapor takut tidak proses,takut,1,3.373018368042966,0.4287387976503264
lapor takut tidak proses,proses,1,4.58604100788882,0.5829241033271177
lapor takut tidak proses,lapor,1,4.1705255639271535,0.5301086210465904
miris masyarakat takut percaya aparat,takut,1,3.373018368042966,0.3524083141567078
miris masyarakat takut percaya aparat,percaya,1,3.3640496980602057,0.351471279867539
miris masyarakat takut percaya aparat,miris,1,5.779963476361254,0.6038826245033563
miris masyarakat takut percaya aparat,masyarakat,1,3.4975810906847284,0.3654224558847359
miris masyarakat takut percaya aparat,aparat,1,4.824452031333818,0.5040521045483374
tidak sangka langsung usut tunggu viral,viral,1,5.192176811459135,0.4014996024781701
tidak sangka langsung usut tunggu viral,usut,1,6.696254208235409,0.5178065964097515
tidak sangka langsung usut tunggu viral,tunggu,1,6.290789100127245,0.48645287221358974
tidak sangka langsung usut tunggu viral,tidak,1,3.477378383367209,0.26889801508815675
tidak sangka langsung usut tunggu viral,sangka,1,4.824452031333818,0.3730642547612274
tidak sangka langsung usut tunggu viral,langsung,1,4.527200507865887,0.3500784488377836
tidak sih kerja pakai hati nurani,tidak,1,3.477378383367209,0.318236536019923
tidak sih kerja pakai hati nurani,sih,1,4.824452031333818,0.44151562855212784
tidak sih kerja pakai hati nurani,nurani,1,6.473110656921199,0.5923946391872185
tidak sih kerja pakai hati nurani,kerja,1,4.298358935437038,0.3933695754038735
tidak sih kerja pakai hati nurani,hati,1,4.863672744487099,0.4451049600881585
susah banget cari polisi jujur kecewa banget,susah,1,5.684653296556929,0.4467027537509586
susah banget cari polisi jujur kecewa banget,polisi,1,1.5271916775446353,0.12000744676512264
susah banget cari polisi jujur kecewa banget,kecewa,1,4.190728271244673,0.32930941630526966
susah banget cari polisi jujur kecewa banget,jujur,1,4.022105558808881,0.3160589635405168
susah banget cari polisi jujur kecewa banget,cari,1,5.779963476361254,0.4541922729103553
susah banget cari polisi jujur kecewa banget,banget,2,3.877855949964334,0.6094475216449148
khawatir urus polisi hasil kali tebak,urus,1,5.249335225299084,0.46140017079387763
khawatir urus polisi hasil kali tebak,polisi,1,1.5271916775446353,0.13423537850241515
khawatir urus polisi hasil kali tebak,khawatir,1,6.473110656921199,0.5689662089547619
khawatir urus polisi hasil kali tebak,kali,1,4.6485613648701545,0.40859402488906704
khawatir urus polisi hasil kali tebak,hasil,1,6.003107027675465,0.5276543579297841
hebat kinerja polisi tangkap laku kriminal,tangkap,1,5.13810959018886,0.4077560195623187
hebat kinerja polisi tangkap laku kriminal,polisi,1,1.5271916775446353,0.12119663635306219
hebat kinerja polisi tangkap laku kriminal,laku,1,4.616812666555574,0.3663863378029661
hebat kinerja polisi tangkap laku kriminal,kriminal,1,7.3894013887953545,0.586416627429839
hebat kinerja polisi tangkap laku kriminal,kinerja,1,4.253907172866205,0.3375864655957569
hebat kinerja polisi tangkap laku kriminal,hebat,1,6.003107027675465,0.47640148261640264
polisi jujur adil sopan ramah,ramah,1,6.696254208235409,0.7698655001308321
polisi jujur adil sopan ramah,polisi,1,1.5271916775446353,0.17558057804653937
polisi jujur adil sopan ramah,jujur,1,4.022105558808881,0.4624197665320386
polisi jujur adil sopan ramah,adil,1,3.5078375908519175,0.4032945968415668
layan publik optimal prioritas utama polisi,utama,1,6.003107027675465,0.4297737400859799
layan publik optimal prioritas utama polisi,publik,1,5.37449836825309,0.3847704620559696
layan publik optimal prioritas utama polisi,prioritas,1,7.3894013887953545,0.529021164743225
layan publik optimal prioritas utama polisi,polisi,1,1.5271916775446353,0.10933452894653649
layan publik optimal prioritas utama polisi,optimal,1,6.983936280687191,0.49999315388440674
layan publik optimal prioritas utama polisi,layan,1,4.94705435342615,0.3541689398637732
koordinasi kait tingkat efektivitas tegak hukum,tingkat,1,5.192176811459135,0.3724152900928562
koordinasi kait tingkat efektivitas tegak hukum,tegak,1,4.298358935437038,0.3083050997668445
koordinasi kait tingkat efektivitas tegak hukum,koordinasi,1,6.696254208235409,0.4802970977397591
koordinasi kait tingkat efektivitas tegak hukum,kait,1,6.983936280687191,0.5009314494494683
koordinasi kait tingkat efektivitas tegak hukum,hukum,1,3.2383614828967087,0.23227547421282604
koordinasi kait tingkat efektivitas tegak hukum,efektivitas,1,6.696254208235409,0.4802970977397591
benci kinerja polisi curi motor mobil,polisi,1,1.5271916775446353,0.1250829613351289
benci kinerja polisi curi motor mobil,motor,1,6.473110656921199,0.5301730371654809
benci kinerja polisi curi motor mobil,mobil,1,6.696254208235409,0.5484493652856641
benci kinerja polisi curi motor mobil,kinerja,1,4.253907172866205,0.34841160690603584
benci kinerja polisi curi motor mobil,benci,1,6.473110656921199,0.5301730371654809
kinerja polisi puas evaluasi,puas,1,6.983936280687191,0.6807825308165659
kinerja polisi puas evaluasi,polisi,1,1.5271916775446353,0.14886811298033964
kinerja polisi puas evaluasi,kinerja,1,4.253907172866205,0.4146638191718503
kinerja polisi puas evaluasi,evaluasi,1,6.003107027675465,0.5851729212313905
sok kerja rugi rakyat,sok,1,6.136638420299986,0.5817799848787035
sok kerja rugi rakyat,rugi,1,6.696254208235409,0.634833993008946
sok kerja rugi rakyat,rakyat,1,3.2073512461541487,0.3040708335227342
sok kerja rugi rakyat,kerja,1,4.298358935437038,0.4075031027067675
polisi bantu rumit,rumit,1,6.983936280687191,0.8117548259049154
polisi bantu rumit,polisi,1,1.5271916775446353,0.17750809350263708
polisi bantu rumit,bantu,1,4.786711703350971,0.5563676656323041
polisi hati percaya,polisi,1,1.5271916775446353,0.2500421273507027
polisi hati percaya,percaya,1,3.3640496980602057,0.5507849180849654
polisi hati percaya,hati,1,4.863672744487099,0.7963133231084814
lapor viral proses miris,viral,1,5.192176811459135,0.5223831626162115
lapor viral proses miris,proses,1,4.58604100788882,0.4614000432923152
lapor viral proses miris,miris,1,5.779963476361254,0.5815201812704194
lapor viral proses miris,lapor,1,4.1705255639271535,0.41959517423363313
individu polisi tanggung jaga citra institusi,tanggung,1,5.517599211893764,0.4850672312140812
individu polisi tanggung jaga citra institusi,polisi,1,1.5271916775446353,0.13425959554345887
individu polisi tanggung jaga citra institusi,jaga,1,4.321348453661738,0.3799015566426954
individu polisi tanggung jaga citra institusi,institusi,1,6.473110656921199,0.5690688546074093
individu polisi tanggung jaga citra institusi,citra,1,6.003107027675465,0.5277495506232859
polisi harap rakyat adil,rakyat,1,3.2073512461541487,0.49004297280324094
polisi harap rakyat adil,polisi,1,1.5271916775446353,0.23333570047924002
polisi harap rakyat adil,harap,1,4.232400967645241,0.646657691379183
polisi harap rakyat adil,adil,1,3.5078375908519175,0.5359535109206484
polisi lindung sumber sedih,sumber,1,6.290789100127245,0.6859114417690338
polisi lindung sumber sedih,sedih,1,4.94705435342615,0.5393983378014804
polisi lindung sumber sedih,polisi,1,1.5271916775446353,0.1665161919640768
polisi lindung sumber sedih,lindung,1,4.211347558447409,0.4591811026611486
kecewa aja liat polisi,polisi,1,1.5271916775446353,0.18540668988894607
kecewa aja liat polisi,liat,1,5.309959847115519,0.6446486666819389
kecewa aja liat polisi,kecewa,1,4.190728271244673,0.5087698344746847
kecewa aja liat polisi,aja,1,4.444962409628914,0.5396347944844034
polisi disiplin profesional bangga bangsa,profesional,1,5.37449836825309,0.44673700044604714
polisi disiplin profesional bangga bangsa,polisi,1,1.5271916775446353,0.12694264327299712
polisi disiplin profesional bangga bangsa,disiplin,1,6.983936280687191,0.580516083839584
polisi disiplin profesional bangga bangsa,bangsa,1,5.779963476361254,0.48043991628499066
polisi disiplin profesional bangga bangsa,bangga,1,5.5976419195673,0.46528505348330024
korban tunggu pasti polisi lamban,tunggu,1,6.290789100127245,0.5184029230841805
korban tunggu pasti polisi lamban,polisi,1,1.5271916775446353,0.12585076643770465
korban tunggu pasti polisi lamban,pasti,1,6.003107027675465,0.49469600414218295
korban tunggu pasti polisi lamban,lamban,1,6.696254208235409,0.5518159486850012
korban tunggu pasti polisi lamban,korban,1,4.94705435342615,0.4076702297046586
percaya kinerja polisi,polisi,1,1.5271916775446353,0.2710545895382699
percaya kinerja polisi,percaya,1,3.3640496980602057,0.5970705075868902
percaya kinerja polisi,kinerja,1,4.253907172866205,0.7550074294072698
mantap polisi matang lebaran,polisi,1,1.5271916775446353,0.1674199771223441
mantap polisi matang lebaran,mantap,1,6.003107027675465,0.658096855826426
mantap polisi matang lebaran,lebaran,1,6.696254208235409,0.7340838369094679
hilang seram banget sistem,sistem,1,4.9044947390073546,0.49246482888025817
hilang seram banget sistem,seram,1,6.003107027675465,0.6027774995090355
hilang seram banget sistem,hilang,1,4.9044947390073546,0.49246482888025817
hilang seram banget sistem,banget,1,3.877855949964334,0.3893790835644758
polisi amanah adil hormat rakyat,rakyat,1,3.2073512461541487,0.3338542391040471
