kalimat,kata,tf,idf,tfidf
mantap terima kasih polisi tangkap laku,kasih,1,3.521931972377846,0.3350353631534983
mantap terima kasih polisi tangkap laku,laku,1,4.779971997974058,0.4547105585130196
mantap terima kasih polisi tangkap laku,mantap,1,5.773223770984341,0.5491969004081138
mantap terima kasih polisi tangkap laku,polisi,1,1.5247285289349821,0.1450448164270864
mantap terima kasih polisi tangkap laku,tangkap,1,5.185437106082222,0.49328176057101253
mantap terima kasih polisi tangkap laku,terima,1,3.5649493574615367,0.33912753340166396
polisi fungsi,fungsi,1,7.3826616834184415,0.979331911861754
polisi fungsi,polisi,1,1.5247285289349821,0.20225974984954784
lapor biar,biar,1,5.51085950651685,0.7873827865273715
lapor biar,lapor,1,4.314608748284824,0.616464392710878
kolaborasi instansi tingkat efektivitas tegak hukum,efektivitas,1,6.2840493947503315,0.44020230094059054
kolaborasi instansi tingkat efektivitas tegak hukum,hukum,1,3.2159964596167145,0.22528292704426087
kolaborasi instansi tingkat efektivitas tegak hukum,instansi,1,7.3826616834184415,0.517160903098829
kolaborasi instansi tingkat efektivitas tegak hukum,kolaborasi,1,7.3826616834184415,0.517160903098829
kolaborasi instansi tingkat efektivitas tegak hukum,tegak,1,4.314608748284824,0.30224152920249936
kolaborasi instansi tingkat efektivitas tegak hukum,tingkat,1,5.131369884811947,0.3594562500031426
hukum tegak dasar atur tetap,atur,1,5.367758662876176,0.43572069835451743
hukum tegak dasar atur tetap,dasar,1,7.3826616834184415,0.5992777817418847
hukum tegak dasar atur tetap,hukum,1,3.2159964596167145,0.2610542521185206
hukum tegak dasar atur tetap,tegak,1,4.314608748284824,0.35023264923051567
hukum tegak dasar atur tetap,tetap,1,6.2840493947503315,0.5100993846298897
rakyat anggap musuh,anggap,1,6.466370951544286,0.8970598460839561
rakyat anggap musuh,rakyat,1,3.185459735756633,0.4419090772362898
kecewa tindak polisi,kecewa,1,4.247167467489292,0.6901723094679273
kecewa tindak polisi,polisi,1,1.5247285289349821,0.2477711129080514
kecewa tindak polisi,tindak,1,4.18398856586776,0.6799056249598271
polisi adil bikin masyarakat bahagia,adil,1,3.532514081708383,0.3839835838185677
polisi adil bikin masyarakat bahagia,bahagia,1,6.2840493947503315,0.6830749295476778
polisi adil bikin masyarakat bahagia,bikin,1,4.269146374208066,0.46405536869698
polisi adil bikin masyarakat bahagia,masyarakat,1,3.4806890138437967,0.3783502091652781
polisi adil bikin masyarakat bahagia,polisi,1,1.5247285289349821,0.16573769031027433
langsung tangan gue sampe pikir kali benar,benar,1,4.068475678745916,0.3110767363760721
langsung tangan gue sampe pikir kali benar,gue,1,4.032757596143837,0.3083457222462566
langsung tangan gue sampe pikir kali benar,kali,1,4.779971997974058,0.36547793486063623
langsung tangan gue sampe pikir kali benar,langsung,1,4.38692940986445,0.3354257936607583
langsung tangan gue sampe pikir kali benar,pikir,1,5.996367322298551,0.4584838460451942
langsung tangan gue sampe pikir kali benar,sampe,1,6.2840493947503315,0.4804800940944857
langsung tangan gue sampe pikir kali benar,tangan,1,4.549448339362225,0.34785203439057494
kinerja polisi,kinerja,1,4.247167467489292,0.9411873199135249
kinerja polisi,polisi,1,1.5247285289349821,0.33788523026909
jengkel kali lihat berita,berita,1,5.185437106082222,0.4968480670471489
jengkel kali lihat berita,jengkel,1,6.2840493947503315,0.6021127498293875
jengkel kali lihat berita,kali,1,4.779971997974058,0.4579980046324857
jengkel kali lihat berita,lihat,1,4.438222704252,0.42525293945729153
terima kasih polisi inspirasi,inspirasi,1,7.3826616834184415,0.8155702676420638
terima kasih polisi inspirasi,kasih,1,3.521931972377846,0.3890714656179834
terima kasih polisi inspirasi,polisi,1,1.5247285289349821,0.168438336706931
terima kasih polisi inspirasi,terima,1,3.5649493574615367,0.3938236406153513
aman bayar rakyat janji palsu,aman,1,3.7853494228299955,0.3069800191735807
aman bayar rakyat janji palsu,bayar,1,6.466370951544286,0.5244024941836132
aman bayar rakyat janji palsu,janji,1,5.590902214190386,0.4534047130652066
aman bayar rakyat janji palsu,palsu,1,7.3826616834184415,0.5987108115988679
aman bayar rakyat janji palsu,rakyat,1,3.185459735756633,0.25833083859089695
tidak kamera sosial media tenggelam,kamera,1,7.3826616834184415,0.5060831211509058
tidak kamera sosial media tenggelam,media,1,6.977196575310277,0.47828839666961886
tidak kamera sosial media tenggelam,sosial,1,6.977196575310277,0.47828839666961886
tidak kamera sosial media tenggelam,tenggelam,1,6.977196575310277,0.47828839666961886
tidak kamera sosial media tenggelam,tidak,1,3.501097885475004,0.24000104858057061
putus ambil polisi sungguh kecewa cermin adil,adil,1,3.532514081708383,0.2666400540015792
putus ambil polisi sungguh kecewa cermin adil,ambil,1,7.3826616834184415,0.5572556158049558
putus ambil polisi sungguh kecewa cermin adil,kecewa,1,4.247167467489292,0.32058328337573566
putus ambil polisi sungguh kecewa cermin adil,polisi,1,1.5247285289349821,0.11508905212809678
putus ambil polisi sungguh kecewa cermin adil,putus,1,6.977196575310277,0.5266504332576206
putus ambil polisi sungguh kecewa cermin adil,sungguh,1,6.2840493947503315,0.47433052811907866
kecewa polisi,kecewa,1,4.247167467489292,0.9411873199135249
kecewa polisi,polisi,1,1.5247285289349821,0.33788523026909
gue percaya polisi profesional kerja penting pribadi,gue,1,4.032757596143837,0.3103570297576135
gue percaya polisi profesional kerja penting pribadi,kerja,1,4.269146374208066,0.32854927595118544
gue percaya polisi profesional kerja penting pribadi,penting,1,5.878584286642168,0.45241002338613395
gue percaya polisi profesional kerja penting pribadi,percaya,1,3.4218485138208634,0.26334207194735365
gue percaya polisi profesional kerja penting pribadi,polisi,1,1.5247285289349821,0.1173415971938023
gue percaya polisi profesional kerja penting pribadi,pribadi,1,7.3826616834184415,0.5681623299059723
gue percaya polisi profesional kerja penting pribadi,profesional,1,5.590902214190386,0.4302702960675309
masyarakat bangga polisi profesional,bangga,1,5.303220141738605,0.6172282531459728
masyarakat bangga polisi profesional,masyarakat,1,3.4806890138437967,0.4051085081025623
masyarakat bangga polisi profesional,polisi,1,1.5247285289349821,0.17745926084219396
masyarakat bangga polisi profesional,profesional,1,5.590902214190386,0.6507108351046793
pagi lihat update sore kembang signifikan,kembang,1,6.2840493947503315,0.40170264287567914
pagi lihat update sore kembang signifikan,lihat,1,4.438222704252,0.2837097034053001
pagi lihat update sore kembang signifikan,pagi,1,6.977196575310277,0.4460115011996386
pagi lihat update sore kembang signifikan,signifikan,1,6.977196575310277,0.4460115011996386
pagi lihat update sore kembang signifikan,sore,1,6.977196575310277,0.4460115011996386
pagi lihat update sore kembang signifikan,update,1,6.2840493947503315,0.40170264287567914
bangga kinerja polisi,bangga,1,5.303220141738605,0.7615971853800282
bangga kinerja polisi,kinerja,1,4.247167467489292,0.609937114173244
bangga kinerja polisi,polisi,1,1.5247285289349821,0.2189667645448368
pas baca berita gue kaget banget tidak sangka,baca,1,5.878584286642168,0.42812193581300806
pas baca berita gue kaget banget tidak sangka,banget,1,3.8711162445874208,0.2819232828141688
pas baca berita gue kaget banget tidak sangka,berita,1,5.185437106082222,0.37764183749767777
pas baca berita gue kaget banget tidak sangka,gue,1,4.032757596143837,0.293695200160495
pas baca berita gue kaget banget tidak sangka,kaget,1,4.610072961178661,0.33573956996138804
pas baca berita gue kaget banget tidak sangka,pas,1,6.2840493947503315,0.45765090036019346
pas baca berita gue kaget banget tidak sangka,sangka,1,4.779971997974058,0.3481128729504923
pas baca berita gue kaget banget tidak sangka,tidak,1,3.501097885475004,0.2549758123918223
benci banget lihat polisi becus,banget,1,3.8711162445874208,0.35098419519162255
benci banget lihat polisi becus,becus,1,6.977196575310277,0.6326045434835611
benci banget lihat polisi becus,benci,1,5.996367322298551,0.5436752672134264
benci banget lihat polisi becus,lihat,1,4.438222704252,0.4024022854160242
benci banget lihat polisi becus,polisi,1,1.5247285289349821,0.13824323058296267
takut bukti tindak,bukti,1,5.51085950651685,0.715078914500773
takut bukti tindak,takut,1,3.393677636854167,0.4403573195537799
takut bukti tindak,tindak,1,4.18398856586776,0.542906600762789
polisi jujur bikin hati tenang,bikin,1,4.269146374208066,0.4394004447384087
polisi jujur bikin hati tenang,hati,1,4.708513033991913,0.48462210939685324
polisi jujur bikin hati tenang,jujur,1,3.9649349998050756,0.40808959205490175
polisi jujur bikin hati tenang,polisi,1,1.5247285289349821,0.15693216746255292
polisi jujur bikin hati tenang,tenang,1,5.996367322298551,0.617174075864664
sistem emang udah bobrok,bobrok,1,6.466370951544286,0.6999819356351112
sistem emang udah bobrok,sistem,1,4.856933039110186,0.5257609585720636
sistem emang udah bobrok,udah,1,4.464890951334162,0.48332256747011887
rahasia hilang motor lapor polisi hilang mobil biadab,hilang,2,5.080076590424396,0.6950722290768081
rahasia hilang motor lapor polisi hilang mobil biadab,lapor,1,4.314608748284824,0.2951692427155013
rahasia hilang motor lapor polisi hilang mobil biadab,mobil,1,6.689514502858496,0.457640320394761
rahasia hilang motor lapor polisi hilang mobil biadab,motor,1,6.689514502858496,0.457640320394761
rahasia hilang motor lapor polisi hilang mobil biadab,polisi,1,1.5247285289349821,0.10430910228218664
moga polisi profesional tugas,moga,1,4.817712325956904,0.56138214811863
moga polisi profesional tugas,polisi,1,1.5247285289349821,0.17766842828276744
moga polisi profesional tugas,profesional,1,5.590902214190386,0.651477814068112
moga polisi profesional tugas,tugas,1,4.105516950426265,0.4783938452178061
serius berita hoaks cepat banget,banget,1,3.8711162445874208,0.33583551058210886
serius berita hoaks cepat banget,berita,1,5.185437106082222,0.44985833751374166
serius berita hoaks cepat banget,cepat,1,3.8711162445874208,0.33583551058210886
serius berita hoaks cepat banget,hoaks,1,6.689514502858496,0.5803433368230828
serius berita hoaks cepat banget,serius,1,5.590902214190386,0.48503412997286166
pakai ragam doang laku kaya preman jalan,doang,1,5.773223770984341,0.3634129766805025
pakai ragam doang laku kaya preman jalan,jalan,1,4.520460802488973,0.28455403451648165
pakai ragam doang laku kaya preman jalan,kaya,1,6.689514502858496,0.42109165943808546
pakai ragam doang laku kaya preman jalan,laku,1,4.779971997974058,0.3008897491491176
pakai ragam doang laku kaya preman jalan,pakai,1,6.977196575310277,0.43920067485729763
pakai ragam doang laku kaya preman jalan,preman,1,6.689514502858496,0.42109165943808546
pakai ragam doang laku kaya preman jalan,ragam,1,6.1298987149230735,0.3858649564107158
polisi cari laku keren banget,banget,1,3.8711162445874208,0.3724184517212684
polisi cari laku keren banget,cari,1,5.878584286642168,0.565545728936793
polisi cari laku keren banget,keren,1,5.773223770984341,0.5554095827622354
polisi cari laku keren banget,laku,1,4.779971997974058,0.45985438263330763
polisi cari laku keren banget,polisi,1,1.5247285289349821,0.1466856075002038
kali gue bilang keren aparat,aparat,1,4.856933039110186,0.41368178750131945
kali gue bilang keren aparat,bilang,1,6.466370951544286,0.5507631816912026
kali gue bilang keren aparat,gue,1,4.032757596143837,0.34348391412823415
kali gue bilang keren aparat,kali,1,4.779971997974058,0.4071267494127176
kali gue bilang keren aparat,keren,1,5.773223770984341,0.49172543866560176
polisi jalan tugas independen intervensi,intervensi,1,6.977196575310277,0.742524313974254
polisi jalan tugas independen intervensi,jalan,1,4.520460802488973,0.48107460066314156
polisi jalan tugas independen intervensi,polisi,1,1.5247285289349821,0.16226402577658122
polisi jalan tugas independen intervensi,tugas,1,4.105516950426265,0.43691561850389304
kemarin ramai udah hasil selidik,hasil,1,6.1298987149230735,0.44579072906816763
kemarin ramai udah hasil selidik,kemarin,1,6.1298987149230735,0.44579072906816763
kemarin ramai udah hasil selidik,ramai,1,7.3826616834184415,0.5368966580642817
kemarin ramai udah hasil selidik,selidik,1,6.2840493947503315,0.45700118247733285
kemarin ramai udah hasil selidik,udah,1,4.464890951334162,0.3247047112800622
terima kasih polres serang jaga kondusifitas kota,jaga,1,4.247167467489292,0.34431108846778347
terima kasih polres serang jaga kondusifitas kota,kasih,1,3.521931972377846,0.285517404293868
terima kasih polres serang jaga kondusifitas kota,kota,1,7.3826616834184415,0.5985006005684684
terima kasih polres serang jaga kondusifitas kota,serang,1,7.3826616834184415,0.5985006005684684
terima kasih polres serang jaga kondusifitas kota,terima,1,3.5649493574615367,0.28900475505047923
polisi responsif lapor warga,lapor,1,4.314608748284824,0.43075016924654846
polisi responsif lapor warga,polisi,1,1.5247285289349821,0.1522216984691535
polisi responsif lapor warga,responsif,1,6.1298987149230735,0.6119801499885632
polisi responsif lapor warga,warga,1,6.466370951544286,0.6455719496920631
garang urus rakyat berani tidak lawan,berani,1,5.677913591180016,0.43018484092652587
garang urus rakyat berani tidak lawan,garang,1,7.3826616834184415,0.5593443948898991
garang urus rakyat berani tidak lawan,lawan,1,6.1298987149230735,0.46442931214577776
garang urus rakyat berani tidak lawan,rakyat,1,3.185459735756633,0.24134507644374514
garang urus rakyat berani tidak lawan,tidak,1,3.501097885475004,0.2652592739824085
garang urus rakyat berani tidak lawan,urus,1,5.242595519922171,0.3972031422392834
polisi adaptasi kembang zaman biar efektif,biar,1,5.51085950651685,0.4245391246820818
polisi adaptasi kembang zaman biar efektif,efektif,1,6.466370951544286,0.49814869357346014
polisi adaptasi kembang zaman biar efektif,kembang,1,6.2840493947503315,0.4841032195343474
polisi adaptasi kembang zaman biar efektif,polisi,1,1.5247285289349821,0.11746024631663805
polisi adaptasi kembang zaman biar efektif,zaman,1,7.3826616834184415,0.5687368232117036
takut kena salah,kena,1,5.773223770984341,0.7130989504362736
takut kena salah,salah,1,4.549448339362225,0.5619402546231306
takut kena salah,takut,1,3.393677636854167,0.4191813892824636
lapor hilang motor udah ikhlas aja serius,aja,1,4.464890951334162,0.35264871491652755
lapor hilang motor udah ikhlas aja serius,hilang,1,5.080076590424396,0.4012376787736287
lapor hilang motor udah ikhlas aja serius,lapor,1,4.314608748284824,0.34077903515103686
lapor hilang motor udah ikhlas aja serius,motor,1,6.689514502858496,0.5283552764359476
lapor hilang motor udah ikhlas aja serius,serius,1,5.590902214190386,0.44158401684347154
