kalimat,kata,tf,idf,tfidf
tangan adil takut hukum negeri,takut,1,3.2727980038274587,0.36148661279573896
tangan adil takut hukum negeri,tangan,1,4.750064143153076,0.5246533992207311
rakyat salah langsung hukum oknum polisi salah lindung,hukum,1,3.094106215084083,0.22475884952376565
rakyat salah langsung hukum oknum polisi salah lindung,langsung,1,5.848676431821186,0.4248534777650384
rakyat salah langsung hukum oknum polisi salah lindung,lindung,1,4.157000421150114,0.3019685063080869
rakyat salah langsung hukum oknum polisi salah lindung,oknum,1,6.002827111648444,0.43605113131758116
rakyat salah langsung hukum oknum polisi salah lindung,polisi,1,1.4702276184951881,0.10679874739273111
rakyat salah langsung hukum oknum polisi salah lindung,rakyat,1,3.049654452513249,0.2215298307635119
rakyat salah langsung hukum oknum polisi salah lindung,salah,2,4.4987497148721705,0.6535870069880972
kesel banget tangkap salah main gertak rakyat,banget,1,4.4987497148721705,0.43351937529746976
kesel banget tangkap salah main gertak rakyat,main,1,5.155529251261241,0.4968095497613412
kesel banget tangkap salah main gertak rakyat,rakyat,1,3.049654452513249,0.2938781610268481
kesel banget tangkap salah main gertak rakyat,salah,1,4.4987497148721705,0.43351937529746976
kesel banget tangkap salah main gertak rakyat,tangkap,1,5.59736200354028,0.5393865035582504
terima kasih polisi bantu warga,bantu,1,4.616532750528553,0.5046373660379627
terima kasih polisi bantu warga,kasih,1,3.463853240590168,0.37863692735058674
terima kasih polisi bantu warga,polisi,1,1.4702276184951881,0.1607119093412115
terima kasih polisi bantu warga,terima,1,3.4905214876723294,0.38155205753413207
terima kasih polisi bantu warga,warga,1,6.002827111648444,0.6561744551810489
terima kasih bu polisi,bu,1,7.101439400316553,0.810474239154603
terima kasih bu polisi,kasih,1,3.463853240590168,0.3953232100502585
terima kasih bu polisi,polisi,1,1.4702276184951881,0.1677943784792215
terima kasih bu polisi,terima,1,3.4905214876723294,0.3983668081217337
hukum polisi tebang pilih,hukum,1,3.094106215084083,0.2991163353619023
hukum polisi tebang pilih,pilih,1,6.69597429220839,0.6473195012500411
hukum polisi tebang pilih,polisi,1,1.4702276184951881,0.14213122201436346
hukum polisi tebang pilih,tebang,1,7.101439400316553,0.6865170041228168
takut tidakadil,takut,1,3.2727980038274587,0.49694006848181643
takut tidakadil,tidakadil,1,5.715145039196663,0.8677848629339461
harap kecewa polisi,harap,1,4.056916962593131,0.6904584646478167
harap kecewa polisi,kecewa,1,3.9879240911061795,0.6787163677407911
harap kecewa polisi,polisi,1,1.4702276184951881,0.25022230267689394
polisi wajib kasih harga perhati,harga,1,6.408292219756609,0.6234393335486478
polisi wajib kasih harga perhati,kasih,1,3.463853240590168,0.3369856245266352
polisi wajib kasih harga perhati,polisi,1,1.4702276184951881,0.14303307265133872
polisi wajib kasih harga perhati,wajib,1,7.101439400316553,0.6908730899193629
percaya polisi transparan tangan,percaya,1,3.2198756023731163,0.4146050273848924
percaya polisi transparan tangan,polisi,1,1.4702276184951881,0.18931282984316578
percaya polisi transparan tangan,tangan,1,4.750064143153076,0.6116386834014603
percaya polisi transparan tangan,transparan,1,5.021997858636718,0.6466540378679109
alhamdulillah mudik maju terima kasih polisi,alhamdulillah,1,6.69597429220839,0.5558021268422898
alhamdulillah mudik maju terima kasih polisi,kasih,1,3.463853240590168,0.28751857671105546
alhamdulillah mudik maju terima kasih polisi,maju,1,6.69597429220839,0.5558021268422898
alhamdulillah mudik maju terima kasih polisi,mudik,1,5.396691308078129,0.4479546031757336
alhamdulillah mudik maju terima kasih polisi,polisi,1,1.4702276184951881,0.12203685403224498
alhamdulillah mudik maju terima kasih polisi,terima,1,3.4905214876723294,0.289732185634953
pasti hukum wujud polisi jujur,hukum,1,3.094106215084083,0.3088166024933267
pasti hukum wujud polisi jujur,jujur,1,3.8627609481521734,0.3855345063581919
pasti hukum wujud polisi jujur,pasti,1,5.715145039196663,0.570417287278983
pasti hukum wujud polisi jujur,polisi,1,1.4702276184951881,0.1467405016098326
pasti hukum wujud polisi jujur,wujud,1,6.408292219756609,0.6395989321381055
takut hadap polisi profesional salah guna wenang,guna,1,6.185148668442399,0.46190092988187376
takut hadap polisi profesional salah guna wenang,hadap,1,7.101439400316553,0.5303286369237803
takut hadap polisi profesional salah guna wenang,polisi,1,1.4702276184951881,0.10979517882663234
takut hadap polisi profesional salah guna wenang,profesional,1,5.229637223414962,0.39054425785508945
takut hadap polisi profesional salah guna wenang,salah,1,4.4987497148721705,0.33596228449728843
takut hadap polisi profesional salah guna wenang,takut,1,3.2727980038274587,0.24440939455447813
takut hadap polisi profesional salah guna wenang,wenang,1,5.492001487882454,0.4101373677739536
tampil henti polisi sheila on kecewa toleransi aparat,aparat,1,4.750064143153076,0.5255369550751009
tampil henti polisi sheila on kecewa toleransi aparat,henti,1,6.408292219756609,0.7089997690361329
tampil henti polisi sheila on kecewa toleransi aparat,kecewa,1,3.9879240911061795,0.4412154069396198
tampil henti polisi sheila on kecewa toleransi aparat,polisi,1,1.4702276184951881,0.16266284467021744
saat ancam lindung terima kasih polisi tni semangat,ancam,1,6.69597429220839,0.5030916381372192
saat ancam lindung terima kasih polisi tni semangat,kasih,1,3.463853240590168,0.2602512382855471
saat ancam lindung terima kasih polisi tni semangat,lindung,1,4.157000421150114,0.3123297761234049
saat ancam lindung terima kasih polisi tni semangat,polisi,1,1.4702276184951881,0.11046327072731052
saat ancam lindung terima kasih polisi tni semangat,saat,1,7.101439400316553,0.5335556298647538
saat ancam lindung terima kasih polisi tni semangat,semangat,1,6.185148668442399,0.46471154755623506
saat ancam lindung terima kasih polisi tni semangat,terima,1,3.4905214876723294,0.2622549156482909
terima kasih polisi keras jaga batas laut,jaga,1,4.211067642420389,0.48493773575624644
terima kasih polisi keras jaga batas laut,kasih,1,3.463853240590168,0.39889008919321556
terima kasih polisi keras jaga batas laut,keras,1,5.59736200354028,0.6445804928093567
terima kasih polisi keras jaga batas laut,polisi,1,1.4702276184951881,0.16930833529654798
terima kasih polisi keras jaga batas laut,terima,1,3.4905214876723294,0.40196114870941424
kecewa sakit hati polisi,hati,1,4.4987497148721705,0.5217794959173315
kecewa sakit hati polisi,kecewa,1,3.9879240911061795,0.46253229316916783
kecewa sakit hati polisi,polisi,1,1.4702276184951881,0.17052173921259273
kecewa sakit hati polisi,sakit,1,6.002827111648444,0.6962272415467805
terima kasih polisi salut,kasih,1,3.463853240590168,0.450930551011847
terima kasih polisi salut,polisi,1,1.4702276184951881,0.19139683585668152
terima kasih polisi salut,salut,1,5.715145039196663,0.7440077054761378
terima kasih polisi salut,terima,1,3.4905214876723294,0.4544022706593082
masalah bangsa tegak hukum polisi percaya rakyat,bangsa,1,5.715145039196663,0.6336618820275542
masalah bangsa tegak hukum polisi percaya rakyat,hukum,1,3.094106215084083,0.34305641484103483
masalah bangsa tegak hukum polisi percaya rakyat,percaya,1,3.2198756023731163,0.35700098949389847
masalah bangsa tegak hukum polisi percaya rakyat,polisi,1,1.4702276184951881,0.1630102461713731
masalah bangsa tegak hukum polisi percaya rakyat,rakyat,1,3.049654452513249,0.3381278631880332
masalah bangsa tegak hukum polisi percaya rakyat,tegak,1,4.157000421150114,0.4609039127422701
integritas polisi pondasi utama percaya publik,integritas,1,5.309679931088499,0.5160136773266045
integritas polisi pondasi utama percaya publik,percaya,1,3.2198756023731163,0.3129190218014056
integritas polisi pondasi utama percaya publik,polisi,1,1.4702276184951881,0.14288197589554355
integritas polisi pondasi utama percaya publik,publik,1,5.396691308078129,0.5244697540002254
integritas polisi pondasi utama percaya publik,utama,1,6.002827111648444,0.5833761982716253
gue polisi juang rakyat penting,gue,1,5.848676431821186,0.5339999574813229
gue polisi juang rakyat penting,juang,1,6.002827111648444,0.5480743309627503
gue polisi juang rakyat penting,penting,1,6.185148668442399,0.5647207816103174
gue polisi juang rakyat penting,polisi,1,1.4702276184951881,0.1342357531513893
gue polisi juang rakyat penting,rakyat,1,3.049654452513249,0.2784416896640849
kecewa hukum negeri seakan formalitas,formalitas,1,7.101439400316553,0.6960182976235245
kecewa hukum negeri seakan formalitas,hukum,1,3.094106215084083,0.3032560610730824
kecewa hukum negeri seakan formalitas,kecewa,1,3.9879240911061795,0.39085993422964876
kecewa hukum negeri seakan formalitas,negeri,1,5.309679931088499,0.5204063821761648
miris orang jujur jadi sangka,jadi,1,5.492001487882454,0.46649458744961875
miris orang jujur jadi sangka,jujur,1,3.8627609481521734,0.32810571499308266
miris orang jujur jadi sangka,miris,1,5.155529251261241,0.43791439176737335
miris orang jujur jadi sangka,orang,1,5.086536379774289,0.4320540872513818
miris orang jujur jadi sangka,sangka,1,6.408292219756609,0.544324986420314
berani polisi lawan tidakadil patut apresiasi,apresiasi,1,6.185148668442399,0.4531095712982768
berani polisi lawan tidakadil patut apresiasi,berani,1,5.492001487882454,0.40233122486457357
berani polisi lawan tidakadil patut apresiasi,lawan,1,6.185148668442399,0.4531095712982768
berani polisi lawan tidakadil patut apresiasi,patut,1,6.69597429220839,0.49053146554856825
berani polisi lawan tidakadil patut apresiasi,polisi,1,1.4702276184951881,0.10770544761941886
berani polisi lawan tidakadil patut apresiasi,tidakadil,1,5.715145039196663,0.4186782011935061
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,apresiasi,1,6.185148668442399,0.38793880934558883
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,cepat,1,4.9613732368202825,0.3111823707700511
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,edar,1,7.101439400316553,0.44540949511120265
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,gerak,1,6.69597429220839,0.41997831152895365
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,kinerja,1,4.211067642420389,0.26412244148784525
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,patut,1,6.69597429220839,0.41997831152895365
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,polisi,1,1.4702276184951881,0.0922141701615164
patut apresiasi kinerja polisi gerak cepat tangkap edar narkoba,tangkap,1,5.59736200354028,0.35107223246041813
hukum formalitas,formalitas,1,7.101439400316553,0.9167618240537223
hukum formalitas,hukum,1,3.094106215084083,0.39943429742285774
moga layan polisi depan,depan,1,6.185148668442399,0.6771274396590712
moga layan polisi depan,layan,1,4.616532750528553,0.5054011098256854
moga layan polisi depan,moga,1,4.65909236494735,0.5100603806515125
moga layan polisi depan,polisi,1,1.4702276184951881,0.16095513889699345
apresiasi dalam dedikasi kinerja polisi,apresiasi,1,6.185148668442399,0.5143317371109499
apresiasi dalam dedikasi kinerja polisi,dalam,1,7.101439400316553,0.5905267372777251
apresiasi dalam dedikasi kinerja polisi,dedikasi,1,6.002827111648444,0.49917062004725576
apresiasi dalam dedikasi kinerja polisi,kinerja,1,4.211067642420389,0.35017521028532117
apresiasi dalam dedikasi kinerja polisi,polisi,1,1.4702276184951881,0.12225813242409167
untuk polisi jujur adil maksimal ucap terimakasih,adil,1,3.305950211144359,0.3732684779810217
untuk polisi jujur adil maksimal ucap terimakasih,jujur,1,3.8627609481521734,0.4361369070413776
untuk polisi jujur adil maksimal ucap terimakasih,maksimal,1,7.101439400316553,0.801809860140955
untuk polisi jujur adil maksimal ucap terimakasih,polisi,1,1.4702276184951881,0.16600057181484196
salut polisi tolong sopir truk kontainer pingsan,polisi,1,1.4702276184951881,0.164726320600103
salut polisi tolong sopir truk kontainer pingsan,salut,1,5.715145039196663,0.6403326955362042
salut polisi tolong sopir truk kontainer pingsan,tolong,1,6.69597429220839,0.7502261514562732
ngeri berani bicara kriminalisasi,berani,1,5.492001487882454,0.5553208306091962
ngeri berani bicara kriminalisasi,bicara,1,6.408292219756609,0.6479710841509256
ngeri berani bicara kriminalisasi,ngeri,1,5.155529251261241,0.521298618064336
terima kasih polisi kronologi,kasih,1,3.463853240590168,0.6748729386501131
terima kasih polisi kronologi,polisi,1,1.4702276184951881,0.2864488661792588
terima kasih polisi kronologi,terima,1,3.4905214876723294,0.6800687933895937
jalan ruang sidang lempem,jalan,1,4.298079019410019,1.0
polisi jaga adil,adil,1,3.305950211144359,0.5954592484776603
polisi jaga adil,jaga,1,4.211067642420389,0.7584866720591827
polisi jaga adil,polisi,1,1.4702276184951881,0.2648136169289746
marah,marah,1,5.848676431821186,1.0
laku kayak preman hormat gimana rakyat respek,gimana,1,5.848676431821186,0.39291033743908976
laku kayak preman hormat gimana rakyat respek,hormat,1,5.492001487882454,0.36894914310517823
laku kayak preman hormat gimana rakyat respek,kayak,1,5.59736200354028,0.3760271950785513
laku kayak preman hormat gimana rakyat respek,laku,1,4.616532750528553,0.3101357139437389
laku kayak preman hormat gimana rakyat respek,preman,1,6.69597429220839,0.44983126512537164
laku kayak preman hormat gimana rakyat respek,rakyat,1,3.049654452513249,0.2048738332471728
laku kayak preman hormat gimana rakyat respek,respek,1,7.101439400316553,0.47707015144498094
dendam lihat polisi bebas hukum bukti salah,bebas,1,5.848676431821186,0.47458063746016693
dendam lihat polisi bebas hukum bukti salah,bukti,1,4.904214822980334,0.39794394921021076
dendam lihat polisi bebas hukum bukti salah,dendam,1,6.408292219756609,0.5199896835011134
dendam lihat polisi bebas hukum bukti salah,hukum,1,3.094106215084083,0.25106584661357834
dendam lihat polisi bebas hukum bukti salah,lihat,1,4.536490042855017,0.36810556396251953
dendam lihat polisi bebas hukum bukti salah,polisi,1,1.4702276184951881,0.11929905313290237
dendam lihat polisi bebas hukum bukti salah,salah,1,4.4987497148721705,0.3650431909417439
rinding lihat aparat salah guna kuasa,aparat,1,4.750064143153076,0.4182412758770146
rinding lihat aparat salah guna kuasa,guna,1,6.185148668442399,0.5445999027838816
rinding lihat aparat salah guna kuasa,kuasa,1,5.229637223414962,0.46046749660165914
rinding lihat aparat salah guna kuasa,lihat,1,4.536490042855017,0.3994361605120562
rinding lihat aparat salah guna kuasa,salah,1,4.4987497148721705,0.39611313950605254
hukum negeri duit,duit,1,6.69597429220839,0.7367460176643834
hukum negeri duit,hukum,1,3.094106215084083,0.3404389462555709
hukum negeri duit,negeri,1,5.309679931088499,0.5842145404969552
sentuh langsung hukum,hukum,1,3.094106215084083,0.46762186923590776
sentuh langsung hukum,langsung,1,5.848676431821186,0.8839286099071098
polisi lindung aman,aman,1,3.683712716703188,0.6411358928845143
polisi lindung aman,lindung,1,4.157000421150114,0.7235097798616219
polisi lindung aman,polisi,1,1.4702276184951881,0.2558874074661822
takut polisi jahat,jahat,1,4.7035441275181835,0.7950883269134422
takut polisi jahat,polisi,1,1.4702276184951881,0.24852766035131765
takut polisi jahat,takut,1,3.2727980038274587,0.5532346287483125
seram polisi bawa senjata aman tegang,aman,1,3.683712716703188,0.4069784121089435
seram polisi bawa senjata aman tegang,bawa,1,5.492001487882454,0.6067590544462237
seram polisi bawa senjata aman tegang,polisi,1,1.4702276184951881,0.1624314781390964
seram polisi bawa senjata aman tegang,seram,1,6.002827111648444,0.6631953232904736
jengkel banget polisi diam,banget,1,4.4987497148721705,0.47478876848107066
jengkel banget polisi diam,diam,1,5.396691308078129,0.569555672671539
jengkel banget polisi diam,jengkel,1,6.185148668442399,0.6527678366844961
jengkel banget polisi diam,polisi,1,1.4702276184951881,0.15516479124512095
sok kerja rugi rakyat,kerja,1,4.328850678076773,0.42217225353561627
sok kerja rugi rakyat,rakyat,1,3.049654452513249,0.2974183191956271
sok kerja rugi rakyat,rugi,1,6.408292219756609,0.624970314044504
sok kerja rugi rakyat,sok,1,6.002827111648444,0.5854272271722775
polisi jujur amanah keren banget moga kayak gitu,amanah,1,5.848676431821186,0.4583541363318114
polisi jujur amanah keren banget moga kayak gitu,banget,1,4.4987497148721705,0.35256191108714413
polisi jujur amanah keren banget moga kayak gitu,jujur,1,3.8627609481521734,0.302720193001894
polisi jujur amanah keren banget moga kayak gitu,kayak,1,5.59736200354028,0.4386589097168302
polisi jujur amanah keren banget moga kayak gitu,keren,1,6.185148668442399,0.4847230837704246
polisi jujur amanah keren banget moga kayak gitu,moga,1,4.65909236494735,0.36512778265639384
polisi jujur amanah keren banget moga kayak gitu,polisi,1,1.4702276184951881,0.11522007041116149
pecat oknum polisi,oknum,1,6.002827111648444,0.6376397722058111
pecat oknum polisi,pecat,1,7.101439400316553,0.7543379339985247
pecat oknum polisi,polisi,1,1.4702276184951881,0.1561723478473666
miris bukti proses larut larut,bukti,1,4.904214822980334,0.5631032900340318
miris bukti proses larut larut,miris,1,5.155529251261241,0.5919592815650063
miris bukti proses larut larut,proses,1,5.021997858636718,0.5766271704679643
aman polisi jaga aman nyaman masyarakat,aman,2,3.683712716703188,0.6553107958600525
aman polisi jaga aman nyaman masyarakat,jaga,1,4.211067642420389,0.3745620655571564
aman polisi jaga aman nyaman masyarakat,masyarakat,1,3.3402392846229914,0.2971044476465445
aman polisi jaga aman nyaman masyarakat,nyaman,1,6.408292219756609,0.5699987210716643
aman polisi jaga aman nyaman masyarakat,polisi,1,1.4702276184951881,0.1307724169698249
geram lihat aparat pikir,aparat,1,4.750064143153076,0.40936737292201425
geram lihat aparat pikir,geram,1,6.408292219756609,0.552275858148092
geram lihat aparat pikir,lihat,1,4.536490042855017,0.39096124918803804
geram lihat aparat pikir,pikir,1,7.101439400316553,0.6120122810263253
kerja penting mending mundur aja,aja,1,4.850147601710058,0.42384125113827437
kerja penting mending mundur aja,kerja,1,4.328850678076773,0.3782865261131299
kerja penting mending mundur aja,mundur,1,7.101439400316553,0.6205755386189864
kerja penting mending mundur aja,penting,1,6.185148668442399,0.5405033754404847
tidak rakyat sok kuasa,kuasa,1,5.229637223414962,0.5618809084704415
tidak rakyat sok kuasa,rakyat,1,3.049654452513249,0.3276599391305626
tidak rakyat sok kuasa,sok,1,6.002827111648444,0.6449537141472179
tidak rakyat sok kuasa,tidak,1,3.7341435703300796,0.401202586722838
polisi aman,aman,1,3.683712716703188,0.928759625183505
polisi aman,polisi,1,1.4702276184951881,0.370682557762023
polisi lindung kriminal,kriminal,1,7.101439400316553,0.8495574186821684
polisi lindung kriminal,lindung,1,4.157000421150114,0.49730911554290713
polisi lindung kriminal,polisi,1,1.4702276184951881,0.17588586060289788
polisi peran tertib masyarakat,masyarakat,1,3.3402392846229914,0.37705651021989617
polisi peran tertib masyarakat,peran,1,6.002827111648444,0.6776176343387355
polisi peran tertib masyarakat,polisi,1,1.4702276184951881,0.1659638270859012
polisi peran tertib masyarakat,tertib,1,5.396691308078129,0.6091951557858699
takut marah,marah,1,5.848676431821186,0.8726624982885708
takut marah,takut,1,3.2727980038274587,0.4883238311620171
integritas polisi tentu hukum negeri,hukum,1,3.094106215084083,0.2999938222595571
integritas polisi tentu hukum negeri,integritas,1,5.309679931088499,0.5148081761824114
integritas polisi tentu hukum negeri,negeri,1,5.309679931088499,0.5148081761824114
integritas polisi tentu hukum negeri,polisi,1,1.4702276184951881,0.1425481777948439
integritas polisi tentu hukum negeri,tentu,1,6.185148668442399,0.5996905927934416
terima kasih kapolresta peduli fasilitas publik,kasih,1,3.463853240590168,0.3765129979506181
terima kasih kapolresta peduli fasilitas publik,peduli,1,5.59736200354028,0.6084205658230366
terima kasih kapolresta peduli fasilitas publik,publik,1,5.396691308078129,0.5866081159582678
terima kasih kapolresta peduli fasilitas publik,terima,1,3.4905214876723294,0.37941177597658365
peran jaga tertib,jaga,1,4.211067642420389,0.46252769175779107
peran jaga tertib,peran,1,6.002827111648444,0.6593277533713549
peran jaga tertib,tertib,1,5.396691308078129,0.5927520965728351
buat salah kena hukum adil,adil,1,3.305950211144359,0.30868178768557525
buat salah kena hukum adil,buat,1,6.69597429220839,0.6252136852660195
buat salah kena hukum adil,hukum,1,3.094106215084083,0.28890157950400486
buat salah kena hukum adil,kena,1,5.396691308078129,0.5038975828943663
buat salah kena hukum adil,salah,1,4.4987497148721705,0.4200553594713755
salut polisi jaga adil,adil,1,3.305950211144359,0.4149104951732081
salut polisi jaga adil,jaga,1,4.211067642420389,0.528506495601371
salut polisi jaga adil,polisi,1,1.4702276184951881,0.18451967823072818
salut polisi jaga adil,salut,1,5.715145039196663,0.7172744617285002
sumpah iya polisi sih,iya,1,7.101439400316553,0.6189570784702416
sumpah iya polisi sih,polisi,1,1.4702276184951881,0.12814413249650178
sumpah iya polisi sih,sih,1,5.848676431821186,0.5097670307510377
sumpah iya polisi sih,sumpah,1,6.69597429220839,0.583616989709495
jengkel lihat polisi main keras,jengkel,1,6.185148668442399,0.5672125747485207
jengkel lihat polisi main keras,keras,1,5.59736200354028,0.5133092645010182
jengkel lihat polisi main keras,lihat,1,4.536490042855017,0.4160213982660527
jengkel lihat polisi main keras,main,1,5.155529251261241,0.4727907407819222
jengkel lihat polisi main keras,polisi,1,1.4702276184951881,0.13482805954332053
benci banget sistem hukum bobrok,banget,1,4.4987497148721705,0.3960380109397098
benci banget sistem hukum bobrok,benci,1,6.002827111648444,0.5284463150846266
benci banget sistem hukum bobrok,bobrok,1,6.408292219756609,0.5641405868485704
benci banget sistem hukum bobrok,hukum,1,3.094106215084083,0.2723831617053879
benci banget sistem hukum bobrok,sistem,1,4.7035441275181835,0.41406665822536964
tidak uang koneksi harap adil,adil,1,3.305950211144359,0.2945534938635886
tidak uang koneksi harap adil,harap,1,4.056916962593131,0.3614631162979979
tidak uang koneksi harap adil,koneksi,1,7.101439400316553,0.6327239229957201
tidak uang koneksi harap adil,tidak,1,3.7341435703300796,0.33270465826170026
tidak uang koneksi harap adil,uang,1,5.848676431821186,0.5211052700258983
polisi tingkat profesionalisme tugas,polisi,1,1.4702276184951881,0.16531501325645193
polisi tingkat profesionalisme tugas,profesionalisme,1,6.185148668442399,0.6954691377402034
polisi tingkat profesionalisme tugas,tingkat,1,4.904214822980334,0.551438653630581
polisi tingkat profesionalisme tugas,tugas,1,3.824294667324377,0.4300105069937352
marah kecewa percaya,kecewa,1,3.9879240911061795,0.5127995338708697
marah kecewa percaya,marah,1,5.848676431821186,0.7520701195612581
marah kecewa percaya,percaya,1,3.2198756023731163,0.41403764723142467
susah percaya hukum ubah arah,arah,1,7.101439400316553,0.6200817367726446
susah percaya hukum ubah arah,hukum,1,3.094106215084083,0.2701704045412045
susah percaya hukum ubah arah,percaya,1,3.2198756023731163,0.2811523049288272
susah percaya hukum ubah arah,susah,1,5.848676431821186,0.5106932883921045
susah percaya hukum ubah arah,ubah,1,5.155529251261241,0.45016923357280775
percaya polisi jujur semangat benar kerja,benar,1,4.575710756008299,0.44573308209008866
percaya polisi jujur semangat benar kerja,jujur,1,3.8627609481521734,0.3762826005853371
percaya polisi jujur semangat benar kerja,kerja,1,4.328850678076773,0.4216857352955093
percaya polisi jujur semangat benar kerja,percaya,1,3.2198756023731163,0.31365729888146954
percaya polisi jujur semangat benar kerja,polisi,1,1.4702276184951881,0.14321908064344502
percaya polisi jujur semangat benar kerja,semangat,1,6.185148668442399,0.6025130359365832
koordinasi kait tingkat efektivitas tegak hukum,efektivitas,1,6.002827111648444,0.45659546331694606
koordinasi kait tingkat efektivitas tegak hukum,hukum,1,3.094106215084083,0.23534825084112757
koordinasi kait tingkat efektivitas tegak hukum,kait,1,6.69597429220839,0.5093185972950113
